reviewerID,reviewerName,grupo
A1G59560RPQXC4,Cam Clos,A
AEOL30Z2CR267,Sheri Stone,B
A1T4FT6J7AT93F,Misty Thorne,B
A2UE5MC57LL44K,Jon Madden,A
A2HCZ8YXBTHDQU,Jake,A
A13XNZS0NCJ2SP,Timothy,A
A1UT3LATWBLHAT,Mark Huckaby,B
A2JXW2976SQ2GL,Robert D. Smith,B
A1VN1XXCTKZGFP,j*pheonix,B
A2VCMKPYJ42OWQ,Heidi Peltzer,A
A1WF2ZO06YCFLB,Luis,B
A1GCTWEW7KGQIJ,John Fenton,A
A3VWRTY192W2KZ,TomNKellie,A
A28P1QK2C1L796,Amber,B
A1MDQ0ZMEXM20S,Sharyne L Howar,B
A10F65RW0OIRSS,Hal Cuebrick,A
AIJ7R5V41EAQH,Kurtis M. Geese,A
A3613NUIB0G4P0,S. sponseller,B
A1BKN39GJBP7WE,Jared R.,A
A1DIOYY9485U50,ChefMark,B
AS537BV2AQJZX,Martin Kaplan,B
A3R82DSQWOBKY4,Harry W Bailey,A
A3PJ3FSWL5ZVAZ,Spencer,A
A1TG8K73N8J4ZN,Liquidvyse,A
A17ERUF43PMTC7,Kindle Customer,A
A1Q1LNB952VVHY,Axel L.,B
A90JTVV5JRU95,Ron M.,A
A3LMMZS9HXJ59L,Michael Howard,A
ABKCUAA6QNWDL,Joel A. Henrick,A
A3BCYVCBSEP5AT,Mark A Putman,A
A0743345UFTOA4V1Z7W,Jason H.,B
A37EQODCJ6Q2CK,P. V. Howell,A
A3A443YDZ8ZZZV,resonance,A
A12EED55IAQGQP,Mike,A
A2NWBAOY3CGS2W,Ivy,B
A6GUCWOHHGCHP,Micheal Birming,A
A27I3TLV9OKAVH,DC,A
A3JESNZN9TY0W0,kirby,B
A3PCBNSV45I8TV,Antonio J. Nich,B
A38L9XF597AIEQ,Lynn H.,B
A1YNKUUGKA4VJS,nallenb,A
APS63FJL2VH1S,Awestun,A
A29OPOIGSBC62W,garrett,A
A1PBCNEMEEXZEM,Keith P,B
A1JZXG646MCH3C,Douglas Lentzx,B
AIAVDKTK4LVR4,William C. Dwye,A
A2OI4YG0BOOXTE,CVR,B
A2A1ZMO4PKNXKV,Maximo B.,B
A2ZF1O5U39SKYI,chase,B
A3F5D6V7G2C4GK,kristin matouse,B
A1H3E2HLO3TE3P,John,A
A1M0Z6CXK0D0VJ,J. Hack,A
A35GJJ77SOHPVK,R. S. Babb,B
A2IUTQGMCLC3LT,super pica,B
AIR2R67JL3G1E,bruce houser,B
A35W8FBKHW0I13,Jim solo steam,A
AP407VACMQGOJ,Rosiegirl61,A
A2OJ1KWJZIDPZ9,Danny,B
ACJWFINBJ3M9Z,Rich C,B
A2L9LH6Q1K2H0R,kms,B
ASL7JNQ6192XF,KJN,A
A2YXJXA4K4FAGV,Lothos,A
A2WEZ8QSEGE0JK,david beck,B
A2IP8JPLEUJP6N,Jimmy Hombre,A
A3BCEQ8HOPJPG3,s.meere,A
ASD6LUUJBOQOK,Aimee Bernard,A
A2CJQR0UN1SES6,JRonck,B
A2IY9LFJ47GJ3R,Steven Ko,A
A2M2OYC73FSS31,"Lars B. Staaby,",B
A1LHCHTQWJEWR1,Charleattack,A
A3596GQCK6W4V8,Zachary,B
A2J4GM4VRJHUTT,John Bender,B
A2LAVI429V6OQ5,HBerry,A
AY7L5XGIGSLTD,J.W.,B
A319WDIUB7WBN,Eric D Prior,B
A7UAVY81DF3FV,kingsblend420,A
A82ETMDGBUF4V,Emmett,B
A1PA0Y8BLNW7XE,Elizabeth B.,B
A1CI2MQZRQYJR3,Medic440,A
AW786SE5UF4HT,Joe Dobson,B
A1ZEV8BOV3V4BZ,slmichael32,A
ANEHUJJZVB9P,Ralph Kern,A
A3TXSCNUPJCQU1,Charlesu87,A
A2JZLSE1EKA4ZP,Justin Mojgani,B
ANV6XJ6584OQ7,Lisa Reid,A
A3KV6DHT557HWH,Mr. BigZ,A
A1FWAK8J2YV4PJ,Robert A. Walke,A
A3J2KZMFBQOE6G,Charlie Murphey,B
AE9SLLIG8PKIE,daniel erdman,A
APMOYQTHSUHCV,Cut The BS,A
A3D221ALTW3IEP,N. J. Schreiber,A
A1ER5FOXWY9GBF,Mark,B
A1MJXZJR7SOA8N,Bob,B
A2PUAQ0ICIFZZR,Michael Metzger,B
A13BS1DILEZYQD,Nathan C. Sharp,B
A1HWF1UEC9KFYJ,Teza,A
A1CVKIUFYI80LS,Courtney Dyer,B
AOBTP159ZY46U,diverdude66,A
A3KCKDS2YJDU58,Daigored,A
A1VPP15BJEVI5I,Mona Keehn,B
A1HL82J8IQAZEL,C. Fab,B
A3QRW6XN9SN3FF,J. Dougherty,B
A2UEDJHJ2SMJGH,Teekayooh,B
A1HSEBCEBJUR79,Richie Rich and,A
ASREZFXN55U2R,James R.,B
A3QPV7H698C4DZ,johnml,B
A3H5RXZVR3MUC5,Jeff Adkins,B
A3UGILCWBKAR1H,Agent Cooper,A
AV5M70NZ6VWXX,Joe Vena,A
A9E6ZZZADMV59,Narendra Singh ,B
AHR1VLX3AQGMB,Cody,A
AJLVLIWT4XBJ1,Joe Zannella,A
A2RRDOPWXE8VC2,J. Anastasi,B
A111RBEDNCKCLC,collegekid,A
A34C8SOB150KMR,chester smith,B
A38L3SWSLKP04K,Annie Willard,A
A26ZB3S6JKGHM4,Dane Miller,B
A3FCGR4EK16XUF,Sneezy 5,A
AWLEYLUD5KOJS,Bear,A
A3INHG8A6Z7VMS,Stephanie,A
A1W4DXL1OQJ07G,Kyle,B
A2I29FE1UJ2Q21,Isabella Roland,B
A26UE5Q4P4MENY,Enrique Torres,A
A2D2NJETS46CW0,nick wallace,A
A8ZWIL0M826IV,Little City 3,A
A2DWLI7JILKSUC,Malcolm J. Hugh,B
AT7C7D3SFORH1,Matthew,A
A2IIJSV900J1W0,GERBER,A
ATTSRFD8TJE6R,Lucky19942001,A
APK3P0PZYYPQT,Soda aficionado,A
ATH1T9UAJEPLV,Kathy Guernsey,A
AYYI6HYH1DQBP,Book Vu,A
A3QWYSPXCCYYNW,John Murdock,B
A1S68FP0JV9ICD,ZoomAddict,B
A13RJL22U82TRJ,Buyer93933,A
A3FK078VNAHVH8,terry,B
A23AX1K7IDMA1W,Good2bSims,B
A1E9S5LJH9WWAU,Ramona Capley,B
A3UHF4KUBEKOCR,Jason,B
A2UWX6EPVYX79E,Average Joe,A
A107KHQX0DJNAR,Ashley Plumer,B
A3G3SNOWJ2VDC4,93wrangler,A
A1E0CHWY6CX7CF,jokenw,B
AAX5H56252DMR,xzx,A
ABISSZLYMMKBO,Maggie Mae,A
A35Z07DQ9EM8D0,MitchRapp,B
AFIICLATIIRTN,farmboy,B
A1U6U11XTAKPX8,USB,A
A1TIRF0H7U4VE4,AMPMcaliforniag,A
A2WCDH5GT2JE9R,Rollin Smoke BB,A
AIO4R3VDEZXHM,Gouldilox,B
A11VSW8IG8C161,Big Lace,B
A1Y34ZJQ2EBX4F,TJ,A
A1SNBTEWIBJUXW,Customer M,B
A34S5EPMO319AI,MSK,B
A263RXHR2K06X3,Bozz,B
A16QW8CMMAKVFB,Chief Yellow Ha,A
A8NFOS2ZMR5TR,Trentff69,A
A2JRDJWXWA1NN9,Douglas C Chitw,A
A115E1LVED8WAP,Joe,B
A3M86N46CZR3RG,vengefuljinn,B
A2ET87XQH30XN8,Jennifer Marsha,A
A1M51MCWTEYVAM,Mike L.,B
A38IUSU3BC6T53,Eric Bryfogle,A
A1INQA2RI5TYCY,MARTIN J RAY,A
AQS87WSRPD9JL,Elizabeth,B
A2ML3ZI1AZYBV2,G. Washington,B
A1A6OA18718OTW,Jaime,A
A353DIEFPJ4KD2,Tao October,A
A24NTDGOS70ZA9,Rima JG,A
A2VZIZBXVSJQSN,pj,A
A1WYR0V0WTBIG,Dallas Winters,B
A2DSYHTS00BEVL,ChrissyATL,A
A1UDW4FAISP3XY,B. Wilburn,A
A3H828ZM2KV379,J.G.,B
AKXE1B1789TDQ,Richard Stack,A
A2GZ9XMWSKYC1R,J. Brandt,A
A2DFEH0U797PDP,Epoc25,A
A23ZIAOOSTAQZX,Honest Abe,A
A12QMTOTPCUAM,The Dunn,B
A3L1GA48385FW1,Mike Roberts,B
A3QEHM550I71PG,G. Tyler Peters,B
AJK2ETW0MMG9P,Z. Nause,B
A29M08GYPIKQN4,S. Sims,A
A3LXE31KMH5E4Z,A. Davis,A
A378SMK8NYJ5PF,ej,B
A1WP9NNBBABB30,Lisa M. Dimmitt,B
A2K0H4J57HZ2ZA,Zachary T. Geor,B
ARFDK2W9CII4M,A. Cruz,B
A2QILZY2WDCFW6,Karen Landry,A
ADDW7WYY30J8S,Sonny Littlejoh,A
AT4I1R6F7GLZF,hipstersaint197,B
A1N58I62164HMT,Don Vargas,A
AHUCEAQSYQQE9,Edward L. Diamo,B
A3VEUVOCMQU3BG,All-access Cust,A
A3OLFDSWXDU4DH,Moming-ish,B
A2KG63OKLE8YJQ,S. Morris,B
A2GQ0FCQ6Y3UEJ,Donna J. Oberma,B
A1KZOABB55H5CJ,Tracy Coyle,A
ATLZFBHNPLLSD,Cookie Jewel,A
A2Y32UZ0I08046,dog lady,B
A1TPCNG46D9AKP,Sherry,B
A2WRCM2DK5SR6T,Brandon Lambert,A
A1E2YOIII66XJO,Amazon Customer,A
A36FCMUWFTGHMD,Louis &amp;amp;,B
A2SYMQ70IKH7N0,Elizabeth Doste,B
A25XJUNPZ5OTDL,GFD,A
A3QODE64N5KWHM,Cherie,B
A1U9IRJG53VJ3N,alix,B
AAL993IZBICYW,Heidi Ouaknine,A
A2972X6F45TTBT,Pam Marcum,A
A1SKRXBT6T3AOH,Jennifer,B
A7LH48MG51455,jessie barkley,A
A9YZ65X4AFDWS,lakegirl,A
A2N148DUISHI07,CAS,A
AMMC19AGNBGXH,Patricia A. Bry,A
A3N1VOV4PNP2YR,Mark Eifert,B
A1LJ9KHG15RL6H,MC,B
A3M3W5TMWBMWSQ,Amazon Customer,B
A15GVPZUUDXNY7,Joyce Fox,B
A2S356954NADUK,ppat,A
A60HF2B01KMTD,J. Kopala,B
AGD67N9KXFHP1,Nancy Jean Rose,B
A2SG61XPHH9TRF,Karen Malott,A
A2PLOXCM6WW97F,Fulton Public L,B
A1HOIJ5QX2ATY8,Tia,B
A297ZIMELHR3GW,Nebz,A
A1ARACOIH3CT73,Amazon Customer,B
AWU8FC65VBZJQ,richard robison,B
A62KITV252SWF,Lisa S,A
ARR069S6PS0DX,Ryal,A
A3PJ87YWCO5LQQ,Leona B.,A
A3DFD2O6WLRNA,Amazon Customer,A
APCBORMJN9FXZ,Kathie Alden,A
AT6SZ452DWRZD,Cara L,B
A2HV7HH7SGIKXP,Chrissy J,A
A250UEII7VDVUX,Patrick,A
AV3E6XNTB4RV5,An Informed Buy,A
A36QSCRFU4ISBI,Katie D.,A
A12ZDN0C3GP7AC,Myldy,A
A2LR2MDQIM6MYV,Rocky,A
A10FMMANBSOS1Y,Christine Reill,A
A18YAM27PL9NTW,David Vasquez,B
A2JWW3XF0Z6KMI,T-Dub,A
A3EL246EJM9OPH,Judith P.,A
AT8PDJKKL43MV,Amazon Customer,B
A3F34JZEKQBH68,Nana/Ninny,B
A33GLEGEVV4QI0,debby,A
A34C2MCZYRKNRY,Maman Soureh,A
A23C8Y8S19QWNB,Linda Holler,B
A3BJAS2CB5U63C,SelinaB5,B
A3AQY5IWGMKLY7,Terri Bennett,B
A1ZF7NSF0IMRO8,a young grandma,B
A3HM9UO259UL8W,njb,A
ANJ64UQHXURRJ,Sandy H. Palmer,B
A239BH8NGD1630,winsey,B
AAVOM88OWWUWV,robobarr,A
AIM5EAPAV7IBH,Sue,B
A2M2BRIK8HBO0N,Happy Camper,A
AJPCVT61E9DM5,Doreen Rich,B
A183RTZIKMZ7RT,Brian Wantuck,A
A35VOC268I3Z40,Patricia K,A
A3UAQHAWFO6U8S,pat eddleman,B
A2T0OLQGW6UJM4,JoAnn Opp,B
A1GSQK572QU6A9,magek999,B
A32C6XKOGFFVW,Deborah D Adams,B
A2KDVBSUDTG8WQ,boyschool,A
A1SU21A6CW9CX7,Collette M Plaq,B
AZYEIDS90JQQ4,H. Davis,A
A38FHTYT1IMSET,kade,A
A16FMRESBOZN7J,Patricia Dubois,A
A2M4PVTQYL1B7Z,Patricia Walker,B
AQ67YECA6DCGW,Barbara Hinz,B
A1BOZG4QE42UWK,KIM SMITH,B
A24K944J1QVETZ,Yvonne,B
A345ZK9ZJE7U1O,Andrew &amp;amp,A
AV6UTKQBMZR4Y,Maggie,B
A2UUE0F7KB6KMJ,Linda Rexroth,A
A12HE2NAQGJD02,rebeccablicharz,A
A2XUTW3T5KD4RB,Laura,B
A3C2M8RLDO5XOF,BAG,B
A1V1KFPR8V96Z6,GK,B
A17A21D0Z3470D,Mamone09,B
A24SAKPCJ7ACN4,A. G. Smith,A
A39XUQTCMVLIBC,PissyKrissy,A
A3PBTXBBUKDKVQ,Alisha M. Alway,A
A2V67A2KVMD1Y4,Jerry H.,A
A17WCGDRGTVK29,mommajay143,B
A306990JES3TLD,Karen,B
A4N7JLGUQ1N1H,Joy,A
A329P848GHZPG1,Kylee&#039;s Mo,A
A1L6WF4SIRAWKF,Avid Fan,B
A1L8VYS1U1E0Q0,Jannis B. Picka,B
A2NWT2W82Y3YSL,S. Daily,B
A248BVBFCJBDFJ,Boblaine,B
ANI77GESX98ZX,Mom,B
A1TXPFY4CJBFXU,Jackie Muzio,A
A15IIIU616OSYA,JANEL R KAUFMAN,A
A3MSXHGX1NFQCC,Sarah F. Carr,B
APDKGGIO4J2P4,KD,A
A11G13X85NN6YY,Coalspark,A
A1NBY7L37278G5,Jennifer B,A
A22MW3M344BHQD,Grazillda,A
A379G50WEUCTR8,M. McFadden,B
AWC8SUEMN7703,HLD,B
A2KOO9XKMAC9OG,frostinglady,B
A1XUHQOV0R2LS7,Laura McDonough,B
A2B4B2ROEVK6BK,GrumpyKat,A
A2A56MRVND9JVW,SeattleSaltyDog,A
A15ONO3SDK12WK,J. Palmer,A
A1TF8G8AXICTM3,Melissa Petrin,B
A1VV608KDFPNW8,sunny,B
A1SVBUF1WMTOGR,choego73,A
A11226KA2QUZ2D,nymom,B
A2E5DPBT7T84KX,Sheryl C. Allen,A
A19F7N9RY9Y4DT,Dedee,A
A2XHZ7VYREN2DT,Hip RN Mama,A
A1WY86N2GDHIM1,Bizcocho,B
A2YTII8YME2BO3,LLK,B
A1R24RMSEP0UQF,Ashley Sites,A
A1ZLNMU5RVODRA,Amy Wangen,B
A2XQXJ5Z3872M4,S. Morgan,A
ANVBG7EV7OLVO,Irina Strand,A
A2N11YZS1R4AW2,Skinny V,B
A3GQ49BOGBXJPH,G. K. Davis,A
ARIRD9MA53BI8,E. Fieseler,B
A1S5W0VGPBFBJX,joanne.r,B
A3COJRSIGE4NU8,Laura Coleman,B
AV82PS1JXXW4B,PJ,B
A1AU6L0PUEIDNK,Melissa D. Turl,A
A2TEMC4HSG9J1Y,Tinishia,A
A23DBFP5GDUY87,K. Rodriguez,A
A3IWKGS1HPGWK8,Julie E. Waldro,A
A1GF6UFGSR7G64,Spender,B
A2WEDJW2ERIMXB,Pamajama,B
ALMQTCTTMJHU,Carolyn B. Veri,B
AF16W817FFI5E,J. Mitchell,A
A1XHY4WNEFVP85,Crinkle Kelly,A
A1PAT616KHR1A6,Susan Verdun,A
A2XILN5XZYFL6O,Maggie&#039;s M,A
A3F634LQO9HSB7,John Steele,B
A12X3GC8RLHTMC,M. Tabacca,A
A2YLK8F71TDG41,Angela Rollisso,B
A3PASY7V4RH5QV,Katie C.,B
A2NEYISEGUDIGQ,Jess,A
A3CFBNB64DV4CX,S. Grenier,A
A15ELWJ1B29CGG,Raquel Garcia,B
A1D2FNWWLG215Z,BLM,A
A1SUZAPNJJZVMO,Dick O&#039;Bri,A
A1D053D45G5KF0,walker5515,B
A1VGYF6BL5Z2L6,Arthur Jade Rog,A
ALBOB8UH3GM78,Vicki Dunham,B
A1RYKK6VQZL1NU,adam sheehan,B
A28IV3PBRPRLD5,Lady Goofs,A
A253XTHCAZ1N24,Lindsay,B
A2F0BX8Y25186R,Maverick,A
A1VE9PXHSOX6GQ,JBRN,A
A111I2YFJUYHS2,Julie W.,A
A1R6KZ0AADDJG1,AmazonPrimePrin,A
A29OXZUFWPN3SJ,Tina,A
AQJLZFEKPG9QL,Callista Brown,B
A2WBGR7YEY7E4U,Amazon Customer,A
A2RBUHVEETS52Q,Allison Alexy,B
A1OHPKCOUDACJQ,Paul,B
AH52G2YJ5IZO3,Kindle Customer,B
A2MY1D0FAQCKHA,Nilam,A
ADDH6BOYYJAL9,K. Lakes,B
A2SZD1Y2UF1YF4,Amazon Customer,B
A3UH8PVYUS50T3,Luis,A
A3GJX4K7PGXCIG,Bmankins,A
A2OSUKN3ZQ5N2E,Earls,A
A24KDIMIR2ZDCX,Jean,A
AIMT2D7Q3UFLX,Kaytee Hawse,A
AHPFNGQY1RKGU,Lisa Carr,B
A3VE9ZIJZWI8PE,Michael C. Fitz,A
ASZFL7SAPVQCF,Ryan Lamb,A
A1J7B6X2UO7RVD,Heather,A
A28BQA8B7BAF6Y,Amazon Customer,B
AAKSCOIAHYB2N,B,A
A1AOZJ5HRWNMK,badgertime,B
A2LRF4QHXNZQD0,Msamson209,A
A1HAS6IX4ESRJ9,Amazon Customer,B
AGLLELJAP949R,Judi Stephens,B
A2K1VUT4XE0GIX,MarieIG,B
A3AISFJ4BWK9JT,Amberly F.,A
A33I6WX6H4BYDU,SleepsInNE,B
A3S2NMR53JS851,rpachon,A
A22T7LFRUA1W7N,Mandy Richmond,A
A39UARQIV43CVD,Heather Hulse,B
ATMBGEQPUB03E,Skyler K.,A
A3M6UXPJTBN72T,helga,A
A173PKQY22RS9T,Corinna,A
A1RPVUCY1426AG,FARRAH B.,B
A33VSIW0YPEJAK,V. Elliott,B
AN7R6A18YXSPH,Ms Reader,B
A2T7RYVN9AUBD7,Kathleen R.,A
AB9O0Y0DZ4SUW,Nena Heinzelman,A
AXR758FNV6TF6,Rachael,A
A2LSM0Z2GZ1DD3,Adam,A
A2KY033OAGMD3A,GUILLERMO ARAUZ,A
A2HJ6IU9NCDHPV,Amazon Customer,B
A1GINLFFV19CA8,SMRTCOOKIE,A
A30RN65M6NM1LV,Isiah P.,A
A2D2XOBXVF2V07,Bobbygeorge,B
A2QDXI8J2EJ3RX,Ashley,B
A12MDJYJXWBLG3,dp,B
A2WAYT5I7KF7DA,Kristina Knight,B
A14LHV4M9CQJFQ,Amazon Customer,A
A2POQZZ561V88U,Ryan,A
A1303CUP3E0BQ5,Javed,A
A3ST3FCFT6I9KN,Amazon Customer,B
A1ITICN10L8FQI,Melanie,B
A2FWC4OUTZL05Q,Amazon Customer,A
A12EL3HY5N94UV,Amazon Customer,B
A5QTGK1CADKEL,Tricia,A
A11EWVPJPI5XAG,Amazon Customer,A
A2P6JFRW0ILWAT,Dean Burney,A
A39I391FOQ3Q2N,Asher in Illino,B
A3KBUGIL0QHZ8H,Amazon Customer,B
A1I1MPMORTGKB0,beachcplefl,A
A1F8KHCOV994D5,Michael Rush,A
A1KATZF7VI20QT,RDH2,B
A2AKLXVZBJ6LTI,Christian,B
A31UAN0X8FDSH4,Mary,B
A2E0HB0CDCPZ6,SJT007,A
A2QKRQ5ZWGDMN9,Liz,A
A3256MUEMK9RYX,Janet Locklar,B
A1EP5IB11O8H0K,Amazon Customer,B
A10H2OO5FS5PDD,ohio girl,B
A282Q02EUMJZZ7,Summer Breeze,B
A1CH02FWJJK0HZ,Shelley Johnson,A
A1DZ8RO9XC4ALD,samantha,B
A3CXNFGVMCWBF7,Michele,A
AJBAZXCX67SQM,Amazon Customer,A
AVLX7XTV30J2,Kindle Customer,A
A2OLBOYF5OOT00,Kindle Customer,B
AXLDCPPMUEHHC,Amazon Customer,A
ARWFADHZIQ9HF,ZeroedIn,B
AROHHY0T3VQ83,Amazon Customer,A
A1NOETR1HMVXV3,Amazon Customer,A
A3DW372H60O7RU,YonahF,A
A2J9BZ0DK8GEUO,Kimcali,A
A3DT6K36C4YNP4,bob,A
A2Z4ULVG8T10RX,Theresa,A
AUQOKRAOJRGPM,SabrinaRoxx,A
A3K20RAOCQ7CYL,katie cronin,A
A1XQ2VQXA1S3SJ,Bubble cat,A
A26UDFV3HYRG9Z,DaniLove,B
AEIYVJ45TAR9,kimberly trese ,A
A1UUFUUPYOR8SF,cook hobbyist,B
A39QCF9AJOR9QQ,Tami,B
A2KS3WPYFIKZUV,Pilar,B
AMDJKUCWZH0IV,Paul Tufts,B
A3LYB5HRQBQN73,Cassidy Mitchel,B
A2AAPIDRXF0UTF,Amazon Customer,A
A1B4GF4X116K59,Petal,B
A3LY5LMOWHCSCK,Alexandra Chiav,A
A32SA4Z2BODS9Q,Amazon Customer,A
A3IWD6TMUEISRG,jgirl,A
AWKKROVVGAFSY,mrs.smith.,B
A2K1312D9ZM57R,Mrs. Braud,B
A4VAZLVHVWVMI,Amazon Customer,B
ADNH7DXF75R9S,Amazon Customer,B
A3G6S7Z72Y3A6S,Erin,B
A2M9WWBHOV5X3G,micah,A
A3SCZLMR0W6O7R,Michelle K.,A
A217M5IC8091PS,Jennifer Kamauf,B
A3D7DBANA51YLJ,Faith,A
A3123Z2G7MP136,Vero86,B
A1NMJYCND3AU41,Amazon Customer,A
A2WT9T0PPJ7V96,Ria Kirk,B
A31V3NTTNRJXTN,Amazon Customer,A
AZGVIHWZ8GTLO,Lisa Sageserhhh,B
A1VVN1VX1XHTEI,Janet L,A
A35BRU0BWHYORV,libby Sheridan,B
A1SNGETMFPDRX4,Marooned,A
A1ZZ2BL5KZ062Z,Mike F.,B
A1XF0TJGBFH785,ess&#039;zee,B
A321YPWODPT92,LM,A
A3UFLQYJFHNSBP,Adennis,A
A16HU399VVURBZ,Kindle Customer,B
A3B0WNQ2QOI1VK,Athena,B
A229PEVFH89MOD,Ashley,A
AU53M6DLZ4TMW,Marie D.,B
A3188RKULF60IX,Amazon Customer,B
A1BYYDJM4KSY9T,christina,B
A2WCU3VYERR5I8,Faith,B
A2G8WUD2YV3WU2,poopshakes,A
A1Y9ZLO0NCZKZ5,Felicia,B
A252ERPBT2T4GA,Kim M.,B
A1X1PNWYPH1E1V,TxChick254,A
A1YHIN18ZBVTQW,Morgan,B
A2QKHUQ732NI8Y,Marylee Moore,B
A1I5C0DSECQRYW,Lauren,A
A28WWWPDYYV81D,Chelsea,B
A1TIQFQK7TCZCO,gramma shopping,A
A2LE0ELJIOEMKB,Debbie Hein,B
A2V2C2G7C9076F,Amazon Customer,B
A1L3727TYVU60E,Amazon Customer,B
A2ZQW8XUEW8CMX,Katertot,B
A2EQSXRQR5XUXV,Amy B ,A
A138OKOHHC1WCU,Retail Therapy,B
A3LDDA88SCX28P,Eben Kloppers,A
AS2MJX1CLFKF0,Rebecca,B
AD144XX3G8BV2,Amazon Customer,A
A3KDIWQ5H6CLTI,Laura Layman,A
A1DLUPOVAMP7J7,Suzi,B
AK17PH8BXXX45,No Juan The,B
A2RHJ5RI3DDT9G,Megan,A
A32H144T67HSR4,Amazon Customer,A
A3VU5LRY22Z3CI,Amazon Customer,B
AT5OBG8SNRN24,Amazon Customer,A
A178Q73L1QK14G,Krysten,A
A10IAGP3CNJ5W0,Susie,A
A2Y6AQQVXOF8KM,Angela B,B
A10FAE9DBLT8MU,Korey,B
A2DNT51S9N7KGK,Angela Webster,B
A32SZK9UTZEDI2,TERESA WILSON,B
A25WT7YO2A7I4J,Samantna Artis,A
A1XOOQRYLMCADL,breezy,B
A2L5C110P2I3IP,Robert James an,B
A3NS5CUNLA7HMW,Cheri Pawlowski,B
AOB7RE1PIZQ6T,Katy,B
AE2B1UYNHZ15N,Esteban Trevino,B
A1U9MD7LVOTY01,Eli Stana,A
A2JG3K6U0JGZFG,Mary Ann Rojas,A
A2GMD1HFESU3XT,Kinzo,A
A3JR7LNIQQ4FPS,Carole-Anne Pel,A
A2OLCWXX8VCKJW,Maggie Southard,B
A1M5D12C0PGGLI,Kris,B
A2LNLBCWL6UQI0,Kara Winckel,B
AVZUI6NQYT8YA,Raykay,A
A2TOBK5Z684S39,thatiana remy,A
A16RXWT7AZM8F5,Kendra,A
A2CFY6N9R1T966,smj474,B
A5QI38VSXWK95,Jennlovesmakeup,A
A31XDKQRMC5V9O,Peter A.,B
A276AR2N5CTELL,SageWoman,A
A1L242OR8UP6BS,Jennifer Reilly,A
A2XXP7D3Y4WBYC,Keiko,B
A3LF2GEA7MF111,monarch,B
A2FWGSC6LHVRHA,Christa Smih,B
AOYUJHHAAG88Z,Ashley,A
A105K765Z5SX1A,Springs Shopper,B
A31EBK1TN8H3BR,Skate62,B
A1L22OZO8AR0V9,datrep,A
A2DPOUP4YO7H0O,danesa,B
APTBH4LC6O6WQ,Mrs.T.,B
A3GCXJI03QWHKD,D,A
A15ZXJ4WHVY806,Amazon Customer,A
A9TWK4RP6R0UF,Nicole,B
A1Q7AVCBQMP9IE,Lexie Smith,A
A3NX3SYVN1BG3F,J,B
A3I3SYZZ6FNB0B,loretta pickel,A
A1136UROEFUDFM,alicia houck,A
AAHKPP597E1RV,Tetresse,B
AM2ICTXLIPPGO,Noelle O,B
A1P0LFS3WN0OD,TF,B
A5OIRS9ZFBH33,Sabriel,B
A1YH2PB2PJA74Z,DosZap,A
A3QNO7AXD43NWH,Esther Sehee Ki,A
A3L30TN141A4ZF,Mary,A
ALA2PJ85KNQMC,amy,A
A3VS49NS9CCUEC,Brandi,B
AJ3XZ4NWTQKHH,Haley,A
A1RQROBA6QRW73,Kindle Customer,A
A2GC3PHDY551CF,aangle8706,A
A1DDL6AL54VTFN,c. manson,B
A2OCV062HE5QVJ,nicki schehr,B
A1VOZFVUBXZHPA,D. J. TRETINA,A
AG2CX9A5MYOFL,Shannon P.,B
AHMYJTJ59XCNO,mom9188,A
A2WUDV6OGLIF1G,SugarRayMama,B
ANQRSD027OKJM,Amy M Stokes,A
A2GIGU8CNNC8ZQ,Silver,A
A3ME0O08NH318T,Kim,B
A3O0SX1ZWJ85IT,Michelle,A
A1WN895MAPTKNW,Vegasgrl83,A
A364LN3YIZMRQB,Joan Ganey,A
AJBCEL92PM2QE,Lissa heidenrei,B
A9Y1ZRK780ZTE,Kayla Peterson,A
A2AFXZUQEB4ONS,KAYLA,A
A2A8IHVISU2XH8,Jack V,B
A2640PJCFL263O,M. thixton,A
A3DUQK0X53LEY7,Gabby Walker,B
A11EARYZISSCWM,Anna K.,A
A1SO9GUWZ3GKVX,Amazon Customer,A
A3BF2110066KF3,Janny B,A
A1D5YUAB0P0OJH,GooGooDolphins,A
A1SJT1F3S9VGD2,Sue Patterson,A
AKQOM8XEU95P8,Roxanne B,B
A1K8O8KP913TPJ,kellyb,B
A1G5236G2XYYIY,Griselda,A
A14SZRELZVDZJZ,TT,A
A2EU3YD2CEB1IM,Elizabeth Simps,B
A4UDA8VI9SD2Q,Crystal Grey,A
A2AH9E8CMZ7PO8,Amazon Customer,A
AIS90SNHR8W51,Mrs. Mom,A
AB39DJVXKIBVY,mlpolitte,A
A5UJYOP9223FA,judy zamrok,A
A1VBBZZ8HLA8KG,Debra A. Criss,B
ANBETWL9296CK,Susan,A
A1LZO0PRDBCM83,SK,A
A3GV3DQP18E9BY,Kami J,B
A24BS7U447OSBO,Ruta Zere,A
A3G467T8H2U4F1,Breanna,A
A3MO7LDKT26VA0,Nichole,B
A9X9C39SZD2CX,Cesar A. Camach,B
AYR6UJ4NN2NVI,nina,B
A1664AJ5KNHRS9,Suresh mishra,A
AYP4KY7JQ9XT3,mixologist,A
A1MAO407N6UMOM,Linda,A
A2D8R8T4J1AIOQ,Keira McKlain,A
A271KWD3CHZL5O,Amazon Customer,A
